FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine3,RatingDate/_xsi:nil,AddressLine4,RightToReply
97718,304830,Co-op Late Shop,Retailers - supermarkets/hypermarkets,7840,Woodhouse Lane,Wigan,WN6 7LW,5,fhrs_5_en-GB,2019-08-27,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.64836000000000,53.55125500000000,,,,
98538,310548,Co-Operative,Retailers - supermarkets/hypermarkets,7840,1 Coach Road,Tyldesley,M29 7ER,5,fhrs_5_en-GB,2018-10-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.44959800000000,53.50325200000000,Manchester,,,
867716,323743,Co-operative Food,Retailers - supermarkets/hypermarkets,7840,Haigh Road,Aspull,WN2 1XH,5,fhrs_5_en-GB,2016-04-21,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.58598700000000,53.56938200000000,Wigan,,,
499735,312511,Co-operative Food,Retailers - other,4613,Manchester Road,Astley,M29 7BQ,5,fhrs_5_en-GB,2017-07-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.44797300000000,53.50215300000000,"Tyldesley, Manchester",,,
869706,324022,Co-operative Group,Retailers - supermarkets/hypermarkets,7840,73 Holmes House Avenue,Wigan,WN3 6JA,5,fhrs_5_en-GB,2019-05-01,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.66992500000000,53.52142800000000,,,,
99197,312994,Corleone Pizza,Takeaway/sandwich shop,7844,753 Ormskirk Road,Wigan,WN5 8AT,4,fhrs_4_en-GB,2019-12-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.68345600000000,53.53648000000000,,,,
53294,120060,Cornerhouse Cafe,Restaurant/Cafe/Canteen,1,35 Market Street,Atherton,M46 0DQ,4,fhrs_4_en-GB,2019-03-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,0,FHRS,False,-2.49245800000000,53.52386500000000,Manchester,,,
1213911,365725,Cornerstone Family Church (Hindley Green),Retailers - other,4613,Atherton Road,Hindley Green,WN2 4SA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.54448890686035,53.52333068847660,Wigan,true,,
1241813,360323,Cosi Meals,Restaurant/Cafe/Canteen,1,18 Wessex Drive,Ince,WN3 4JJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.61126990000000,53.53003730000000,Wigan,true,,
98270,309232,Cost Cutter,Retailers - supermarkets/hypermarkets,7840,963 Atherton Road,Hindley Green,WN2 4TA,5,fhrs_5_en-GB,2018-03-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,5,FHRS,False,-2.53897700000000,53.52275600000000,Wigan,,,
1200584,322441,Cost Less Stores,Retailers - other,4613,138-140 Wigan Road,Leigh,WN7 5DR,1,fhrs_1_en-GB,2019-08-20,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,5,20,FHRS,False,-2.53472300000000,53.50478000000000,,,,
98503,310420,Costa,Restaurant/Cafe/Canteen,1,43a The Grand Arcade,Wigan,WN1 1BH,4,fhrs_4_en-GB,2019-07-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,5,FHRS,False,-2.62884807586670,53.54639816284180,,,,
1111990,358284,Costa,Restaurant/Cafe/Canteen,1,7 Loire Drive,Robin Park,WN5 0UH,3,fhrs_3_en-GB,2019-01-14,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.65347400000000,53.54520400000000,Wigan,,,
1101464,353399,Costa,Restaurant/Cafe/Canteen,1,Gerard Street,Ashton-In-Makerfield,WN4 9AN,5,fhrs_5_en-GB,2019-01-16,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.63675100000000,53.48672500000000,Wigan,,,
860910,323839,Costa,Restaurant/Cafe/Canteen,1,Parsonage Way,Leigh,WN7 5SJ,5,fhrs_5_en-GB,2016-03-23,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.52781300000000,53.49952600000000,,,,
1048073,330802,Costa Coffee,Restaurant/Cafe/Canteen,1,Loire Drive,Robin Park,WN5 0UH,5,fhrs_5_en-GB,2018-04-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.65406200000000,53.54517400000000,Wigan,,,
1068051,334252,Costa Coffee,Restaurant/Cafe/Canteen,1,Parsonage Way,Leigh,WN7 5SJ,4,fhrs_4_en-GB,2018-07-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,0,5,FHRS,False,-2.52781300000000,53.49952600000000,,,,
189855,313413,Costa Coffee Leigh,Restaurant/Cafe/Canteen,1,Spinning Gate,Leigh,WN7 4PG,5,fhrs_5_en-GB,2018-04-25,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.51718100000000,53.49544600000000,,,,
1264894,371106,Costcutter,Retailers - supermarkets/hypermarkets,7840,126 Wigan Lower Road,Standish Lower Ground,WN6 8JP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.66599200000000,53.56102700000000,Wigan,true,,
370798,140268,Costcutter,Retailers - other,4613,272 Miles Lane,Shevington,WN6 9JA,5,fhrs_5_en-GB,2014-01-16,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.71080100000000,53.57903400000000,Wigan,,,
98028,307326,Costcutter,Retailers - other,4613,33 Derby Street,Atherton,M46 0HJ,1,fhrs_1_en-GB,2019-06-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,15,20,FHRS,False,-2.49727400000000,53.52935500000000,Manchester,,,
455093,312845,Costcutter,Retailers - other,4613,357 Leigh Road,Atherton,M46 0PW,3,fhrs_3_en-GB,2019-04-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,10,FHRS,False,-2.50949340000000,53.51527310000000,Manchester,,,
56533,127888,Costcutter,Retailers - other,4613,5A Holt Street,Leigh,WN7 5QW,3,fhrs_3_en-GB,2019-05-16,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,10,FHRS,False,-2.52407100000000,53.50658000000000,Wigan,,,
855657,324140,Costcutter (Food & Tipple Ltd),Retailers - other,4613,408 Manchester Road,Astley,M29 7DY,0,fhrs_0_en-GB,2019-12-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,15,30,FHRS,False,-2.45963050000000,53.49986050000000,Tyldesley,,Manchester,
811767,109452,Cottage Bakery,Retailers - other,4613,733-735 Atherton Road,Hindley,WN2 4SD,4,fhrs_4_en-GB,2019-11-29,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,5,FHRS,False,-2.54935900000000,53.52433500000000,Wigan,,,
557516,314469,Country Larder,Restaurant/Cafe/Canteen,1,The Galleries,Wigan,WN1 1QF,5,fhrs_5_en-GB,2019-02-14,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.63219800000000,53.54841100000000,,,,
98942,312181,Courtyard Cafe,Restaurant/Cafe/Canteen,1,5-7 Jaxons Court,Hallgate,WN1 1LR,5,fhrs_5_en-GB,2019-05-22,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.63330300000000,53.54658900000000,Wigan,,,
72390,164861,Crackerjax (before and after school club),School/college/university,7845,Bolton Road,Aspull,WN2 1QW,5,fhrs_5_en-GB,2019-12-05,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,5,FHRS,False,-2.56960000000000,53.56232500000000,Wigan,,,
1158292,45359,Crafty Cupcake,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2019-07-15,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,0,FHRS,False,,,,,,
448622,313257,Crazy Cow Catering Company,Restaurant/Cafe/Canteen,1,7 Wooler Grove,Hindley,WN2 3SU,5,fhrs_5_en-GB,2012-08-08,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.57503100000000,53.52199500000000,Wigan,,,
99060,312595,Crazy Foods,Takeaway/sandwich shop,7844,21 Wigan Road,Ashton-In-Makerfield,WN4 9AR,5,fhrs_5_en-GB,2018-08-28,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.63758700000000,53.48823100000000,Wigan,,,
983670,107842,Create A Cart,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2017-06-22,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
1208462,143646,Creative Cakes by Nicola Sheridan,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2020-02-25,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
1152140,355655,Crispin Arms,Pub/bar/nightclub,7843,42 Birkett Bank,Wigan,WN1 3JA,5,fhrs_5_en-GB,2019-05-18,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.61491410000000,53.54520020000000,,,,
1200689,363727,Crofties,Restaurant/Cafe/Canteen,1,18 Meadowcroft Way,Leigh,WN7 3XZ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.50318789482117,53.48246383666990,,true,,
485130,313619,Crooke Hall Inn,Restaurant/Cafe/Canteen,1,92 Crooke Road,Standish Lower Ground,WN6 8LR,3,fhrs_3_en-GB,2020-01-30,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,10,FHRS,False,-2.67794500000000,53.56078000000000,Wigan,,,
1097299,356822,Cross Keys Chippy,Takeaway/sandwich shop,7844,5 Chapel Green Road,Hindley,WN2 3LL,4,fhrs_4_en-GB,2018-12-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.57356100000000,53.53597000000000,Wigan,,,
1094977,328828,Crown Barbeque,Retailers - other,4613,85 Market Street,Atherton,M46 0DA,5,fhrs_5_en-GB,2018-12-12,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,0,FHRS,False,-2.49401200000000,53.52389400000000,Manchester,,,
1206664,320307,Crown Hotel,Pub/bar/nightclub,7843,106 Wigan Road,Aspull,WN2 1DP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.60162600000000,53.55945400000000,Wigan,true,,
97338,301451,Crown Inn,Restaurant/Cafe/Canteen,1,Sefton Road,Wigan,WN3 6QU,3,fhrs_3_en-GB,2018-03-28,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.65652300000000,53.52669800000000,,,,
1111985,354511,Crownings Afro Caribbean Food Store/Cafe,Restaurant/Cafe/Canteen,1,77 Mesnes Street,Wigan,WN1 1QJ,3,fhrs_3_en-GB,2019-03-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.63258780000000,53.55033870000000,,,,
908885,314451,C-TEC (Computionics Limited),Restaurant/Cafe/Canteen,1,Challenge Way,Martland Park,WN5 0LD,5,fhrs_5_en-GB,2016-08-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,0,FHRS,False,-2.67431900000000,53.55301700000000,Wigan,,,
1127388,356359,"Cucina Cafe, Leigh Spinners Mill, 2nd Floor",Restaurant/Cafe/Canteen,1,Park Lane,Leigh,WN7 2LB,5,fhrs_5_en-GB,2019-04-04,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.49342989921570,53.49330139160160,,,,
1229193,47051,Cupcake Lane,Restaurant/Cafe/Canteen,1,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,,,,true,,
1182201,354321,Curiosity Gin Emporium,Pub/bar/nightclub,7843,86 Market Street,Atherton,M46 0DP,4,fhrs_4_en-GB,2019-11-14,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,5,FHRS,False,-2.49452100000000,53.52358600000000,Manchester,,,
98591,310866,Customer Cafe Asda Store,Restaurant/Cafe/Canteen,1,Soho Street,Newtown,WN5 0XA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.65089400000000,53.54324100000000,Wigan,true,,
98936,312165,CW & L Oliver Convenience Store,Retailers - other,4613,56a Belle Green Lane,Ince,WN2 2EW,5,fhrs_5_en-GB,2019-11-01,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.60295100000000,53.54431900000000,Wigan,,,
254873,119444,D & M Brogan Family Butchers,Retailers - other,4613,274 Wigan Road,Ashton-In-Makerfield,WN4 0AR,4,fhrs_4_en-GB,2019-09-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,10,FHRS,False,-2.64741100000000,53.50090600000000,Wigan,,,
1078082,350471,Daisy Cake Delights,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2018-09-12,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
1048074,332304,Daisy Catering,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2018-04-18,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,5,FHRS,False,,,,,,
1200606,357731,Danielle's & MJ's Takeaway,Takeaway/sandwich shop,7844,142 Leigh Road,Leigh,WN7 1SJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.51782490000000,53.50388250000000,,true,,
1251058,369534,Darcy Doo's,Restaurant/Cafe/Canteen,1,63 Walpole Avenue,Wigan,WN3 5LU,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.65120880000000,53.52543950000000,,true,,
691188,301254,Dave's B+B Off Licence,Retailers - other,4613,59 Spa Road,Atherton,M46 9NQ,3,fhrs_3_en-GB,2019-06-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.48888700000000,53.53341600000000,Manchester,,,
671629,304766,Dave's Off Licence,Retailers - supermarkets/hypermarkets,7840,2-2A Chantry Walk,Ashton-In-Makerfield,WN4 0LW,5,fhrs_5_en-GB,2017-04-21,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.65522100000000,53.49905700000000,Wigan,,,
499729,301481,Dave's Off Licence,Retailers - other,4613,91 Tunstall Lane,Pemberton,WN5 9HR,5,fhrs_5_en-GB,2012-02-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,5,FHRS,False,-2.66612700000000,53.53308100000000,Wigan,,,
139948,75916,David's Corner Shop,Retailers - other,4613,214 Lily Lane,Bamfurlong,WN2 5JT,5,fhrs_5_en-GB,2019-04-06,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.61050500000000,53.50715000000000,Wigan,,,
1204565,364777,Dawsons,Retailers - other,4613,63 Bradshawgate,Leigh,WN7 4NB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.51604470000000,53.49634860000000,,true,,
1011407,332821,De Niros,Takeaway/sandwich shop,7844,118 Elliott Street,Tyldesley,M29 8FJ,3,fhrs_3_en-GB,2018-09-04,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.46960100000000,53.51384500000000,Manchester,,,
912521,324724,Dean Wood Manor,Hospitals/Childcare/Caring Premises,5,Spring Road,Orrell,WN5 0JH,5,fhrs_5_en-GB,2020-01-21,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.69661900000000,53.54970700000000,Wigan,,,
98487,310370,Debenhams Cafe,Restaurant/Cafe/Canteen,1,39 The Grand Arcade,Wigan,WN1 1BH,5,fhrs_5_en-GB,2019-12-03,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.62884807586670,53.54639816284180,,,,
1200630,360240,Deberella Cakes,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2019-07-19,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
1068066,351776,Deb's Deli,Restaurant/Cafe/Canteen,1,29 Ladies Lane,Hindley,WN2 2QA,3,fhrs_3_en-GB,2020-01-16,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.57647700000000,53.53845500000000,Wigan,,,
978537,327282,Deb's Fish & Chips,Takeaway/sandwich shop,7844,138 Gidlow Lane,Wigan,WN6 7EA,3,fhrs_3_en-GB,2018-12-24,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,10,FHRS,False,-2.64326100000000,53.55142600000000,,,,
811817,88626,Deb's Kitchen Creations,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2018-10-16,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
98532,310529,Dee Dee's Family Cafe,Restaurant/Cafe/Canteen,1,Chapel Lane,Wigan,WN3 4HG,4,fhrs_4_en-GB,2019-04-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,10,FHRS,False,-2.63132700000000,53.54062200000000,,,,
1050650,348568,Deli-cious,Restaurant/Cafe/Canteen,1,23 Preston Road,Standish,WN6 0JH,4,fhrs_4_en-GB,2018-04-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,10,FHRS,False,-2.66565700000000,53.58772500000000,Wigan,,,
1245546,368880,Deli-icious,Restaurant/Cafe/Canteen,1,Wigan Road,Ashton-In-Makerfield,WN4 0DA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.65354394912720,53.50859451293950,Wigan,true,,
878504,324525,Deli-licious,Restaurant/Cafe/Canteen,1,30 Newton Road,Lowton,WA3 1EB,4,fhrs_4_en-GB,2020-01-20,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,5,FHRS,False,-2.55013800000000,53.47726800000000,Warrington,,,
947674,327229,Deli-Licious,Takeaway/sandwich shop,7844,421 Gidlow Lane,Wigan,WN6 7PN,5,fhrs_5_en-GB,2018-10-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,5,FHRS,False,-2.64564800000000,53.55951200000000,,,,
945634,324177,Deli-Licious,Takeaway/sandwich shop,7844,98 Bridge Street,Golborne,WA3 3QD,2,fhrs_2_en-GB,2018-08-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,15,10,FHRS,False,-2.59856300000000,53.47289200000000,Warrington,,,
1054228,349284,Deniros,Takeaway/sandwich shop,7844,132 Market Street,Hindley,WN2 3AY,4,fhrs_4_en-GB,2019-06-25,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,10,10,FHRS,False,-2.58022500000000,53.53450000000000,Wigan,,,
98361,309951,Derby Street Chippy,Takeaway/sandwich shop,7844,35 Derby Street,Atherton,M46 0HJ,3,fhrs_3_en-GB,2019-11-14,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.49727400000000,53.52935500000000,Manchester,,,
254854,312846,Deroma Pizza,Takeaway/sandwich shop,7844,102 Darlington Street East,Wigan,WN1 3AT,1,fhrs_1_en-GB,2019-08-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,15,15,20,FHRS,False,-2.62222000000000,53.54316900000000,,,,
682363,301867,Des West & Sons,Retailers - other,4613,Spinning Gate,Leigh,WN7 4PG,4,fhrs_4_en-GB,2019-01-07,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,5,FHRS,False,-2.51718100000000,53.49544600000000,,,,
996155,324462,Desi Food Store,Retailers - other,4613,41 Union Street,Leigh,WN7 1AX,1,fhrs_1_en-GB,2019-01-07,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,15,20,FHRS,False,-2.51697700000000,53.49853900000000,,,,
1264900,371284,Desserts To Your Door,Restaurant/Cafe/Canteen,1,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,,,,true,,
1264898,371239,Detail with a Difference - Cakes By Laura Langan,Restaurant/Cafe/Canteen,1,17 Angus Avenue,Leigh,WN7 5DL,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.53655500000000,53.50426700000000,,true,,
1200719,93289,Diane's Premium Bakes,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2019-09-30,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,,,,,,
1158288,360175,Dinky Donuts,Mobile caterer,7846,Nangreaves Street,Leigh,,5,fhrs_5_en-GB,2019-06-28,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,5,FHRS,False,-2.54025000000000,53.49796000000000,,,,
1216474,366148,Dish Bar and Restaurant,Restaurant/Cafe/Canteen,1,232 Almond Brook Road,Standish,WN6 0SS,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.68029500000000,53.58868500000000,Wigan,true,,
925594,323922,Divino,Restaurant/Cafe/Canteen,1,4 Orrell Road,Orrell,WN5 8HD,5,fhrs_5_en-GB,2019-01-23,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.68662000000000,53.53713500000000,Wigan,,,
1108789,353602,Dixi Chicken & Pizza,Takeaway/sandwich shop,7844,26 Market Street,Hindley,WN2 3AN,2,fhrs_2_en-GB,2019-02-23,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,15,10,FHRS,False,-2.57681720000000,53.53695920000000,Wigan,,,
830674,34194,DJH Confectionery,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2015-11-13,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,,,,,,
855654,321323,Doc's Symposium,Restaurant/Cafe/Canteen,1,85 Mesnes Street,Wigan,WN1 1QJ,3,fhrs_3_en-GB,2016-03-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,5,10,FHRS,False,-2.63271100000000,53.55045800000000,,,,
521235,107183,Dog & Partridge,Pub/bar/nightclub,7843,155 Atherton Road,Hindley,WN2 3EE,3,fhrs_3_en-GB,2018-02-27,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,10,10,10,FHRS,False,-2.57608600000000,53.53188600000000,Wigan,,,
903530,321855,Dog and Partridge,Pub/bar/nightclub,7843,26 Wallgate,Wigan,WN1 1JU,5,fhrs_5_en-GB,2018-09-19,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.63269600000000,53.54536100000000,,,,
1200700,364189,Dolce - Shevington Vale Primary School,School/college/university,7845,Runshaw Avenue,Appley Bridge,WN6 9JP,4,fhrs_4_en-GB,2019-11-14,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,10,5,FHRS,False,-2.70431500000000,53.58228100000000,Wigan,,,
1063852,334382,Dolce - St James CE Primary School,School/college/university,7845,Tyrer Avenue,Wigan,WN3 5XE,5,fhrs_5_en-GB,2018-06-19,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.65058600000000,53.53306700000000,,,,
867720,323859,Dolce - St Patrick's Catholice Primary School,School/college/university,7845,Hardybutts,Wigan,WN1 3RZ,5,fhrs_5_en-GB,2016-04-20,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,5,0,FHRS,False,-2.62039000000000,53.54494000000000,,,,
1200670,362755,Dolce - Woodfield Primary School,School/college/university,7845,Wigan Lane,Wigan,WN1 2NT,5,fhrs_5_en-GB,2019-10-09,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,0,FHRS,False,-2.63043689727783,53.56304931640630,,,,
722636,314137,Dolce Hindley Green Community School,School/college/university,7845,Thomas Street,Hindley Green,WN2 4SS,5,fhrs_5_en-GB,2020-03-11,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,0,FHRS,False,-2.54740000000000,53.52325700000000,Wigan,,,
1200711,364449,Dolce Millbrook Primary School,School/college/university,7845,Elmfield,Shevington,WN6 8DL,AwaitingInspection,fhrs_awaitinginspection_en-GB,,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,,,,FHRS,False,-2.68383789062500,53.57333755493160,Wigan,true,,
1003324,330695,Dolce St Catharine's C of E Primary School,School/college/university,7845,Scholefield Lane,Wigan,WN1 3LP,5,fhrs_5_en-GB,2019-10-17,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,0,0,5,FHRS,False,-2.61727809906006,53.54576492309570,,,,
509483,314141,Dolce St Johns CE Junior and Infant School,School/college/university,7845,Atherton Road,Hindley Green,WN2 4SD,5,fhrs_5_en-GB,2019-07-18,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,5,5,FHRS,False,-2.54936000000000,53.52433600000000,Wigan,,,
947669,324842,Dolce St Johns Church of England Primary School,School/college/university,7845,Simpkin Street,Abram,WN2 5QE,5,fhrs_5_en-GB,2017-02-02,434,Wigan,http://www.wigan.gov.uk/,comm@wigan.gov.uk,5,0,5,FHRS,False,-2.59467000000000,53.51555300000000,Wigan,,,
