FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine1,RatingDate/_xsi:nil,AddressLine4,RightToReply
745088,A42HSH36-3/1,Costa Coffee,Restaurant/Cafe/Canteen,1,36-38 Church Street,St Helens,WA10 1AD,5,fhrs_5_en-GB,2019-12-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73386000000000,53.45146300000000,,,,
415954,A42HSHMILV/1,Costa Coffee,Restaurant/Cafe/Canteen,1,Milverny Way,St Helens,,3,fhrs_3_en-GB,2019-10-01,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,5,FHRS,False,-2.73377300000000,53.44562500000000,Ravenhead Retail Park,,,
718325,A42HSHMARS/1,Costa Coffee,Restaurant/Cafe/Canteen,1,Marshalls Cross Road,St Helens,WA9 3DA,5,fhrs_5_en-GB,2017-10-27,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71947400000000,53.44045900000000,St Helens Hospital,,,
912122,B17HSHPEAS/1,Costa Coffee,Restaurant/Cafe/Canteen,1,Peasley Cross Lane,St Helens,WA9 1JJ,5,fhrs_5_en-GB,2018-09-10,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,0,0,FHRS,False,-2.72767600000000,53.45001700000000,St Helens Retail Park,,,
718324,A42HSHBELL/1,Costa Coffee,Restaurant/Cafe/Canteen,1,Bellerophon Way,Haydock,WA11 0GT,5,fhrs_5_en-GB,2019-10-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.66230200000000,53.46489700000000,Tesco Store,,,
196930,W01HSHANDO/1,Costco Uk Ltd,Restaurant/Cafe/Canteen,1,Andover Road,Haydock,WA11 9FA,5,fhrs_5_en-GB,2020-01-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.65990000000000,53.47417700000000,Costco U K Ltd,,,
196580,A29GSH371-/1,Costcutter,Retailers - other,4613,371-375 Clipsley Lane,Haydock,WA11 0SJ,3,fhrs_3_en-GB,2019-11-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,5,10,FHRS,False,-2.67315000000000,53.46605900000000,,,,
862135,A47GSHLOWF/1,Costcutter,Retailers - other,4613,Lowfield Lane,St Helens,WA9 5BE,3,fhrs_3_en-GB,2018-10-10,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.74569300000000,53.42809000000000,Waterside Village Development Site,,,
1261747,B17HSH10TH/1,Country Kitchen,Restaurant/Cafe/Canteen,1,10 The Hardshaw Centre,St Helens,WA10 1EB,4,fhrs_4_en-GB,2019-09-30,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.73391199111938,53.45280838012700,,,,
196413,P25HSHHARD/1,Cowley International College,School/college/university,7845,Hard Lane,Dentons Green,,5,fhrs_5_en-GB,2019-05-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,,,"Canteen Block, Former Cowley L",,,
196903,P17HSHCRAN/1,Crank Nursery,Hospitals/Childcare/Caring Premises,5,Crank Hill,Crank,WA11 7SD,3,fhrs_3_en-GB,2020-03-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.74798800000000,53.49189600000000,,,,
639393,B16GSHPETE/2,Cricketers Arms,Pub/bar/nightclub,7843,Peter Street,St Helens,WA10 2EB,4,fhrs_4_en-GB,2019-09-30,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,-2.74612200000000,53.45341900000000,Cricketers Arms,,,
196506,B19HSH4HOG/2,Crisp E Cod,Takeaway/sandwich shop,7844,4 Hoghton Road,St Helens,WA9 3LP,4,fhrs_4_en-GB,2018-08-21,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.70094300000000,53.43772800000000,,,,
196505,B19HSH175K/1,Crispy Cod,Takeaway/sandwich shop,7844,175 Knowsley Road,St Helens,WA10 4PZ,5,fhrs_5_en-GB,2019-07-26,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.76220400000000,53.45253500000000,,,,
196574,B19HSH17KE/1,Crispy Cod,Takeaway/sandwich shop,7844,17 Kenyons Lane South,Haydock,WA11 0LH,5,fhrs_5_en-GB,2019-12-06,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.65262700000000,53.47145800000000,,,,
618870,A47GSH215-/1,Crow Lane Mini Market,Retailers - other,4613,215-217 Crow Lane East,Newton Le Willows,WA12 9UB,4,fhrs_4_en-GB,2018-07-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.63420100000000,53.45625000000000,Crow Lane Mini Market,,,
196536,P40HSHCROW/1,Crownway Community Centre,Restaurant/Cafe/Canteen,1,Crown Street,Newton Le Willows,WA12 9DA,5,fhrs_5_en-GB,2019-01-08,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,0,5,FHRS,False,-2.64644400000000,53.45422400000000,Crownway Community Centre,,,
615288,B05HSH14NO/1,Crumbs Catering,Restaurant/Cafe/Canteen,1,14 North Road,St Helens,WA10 2TL,5,fhrs_5_en-GB,2020-02-13,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73903500000000,53.45633000000000,,,,
196316,B17HSH59MA/1,Crumpets,Restaurant/Cafe/Canteen,1,59 Market Street,Newton Le Willows,WA12 9BJ,2,fhrs_2_en-GB,2019-08-01,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,15,10,FHRS,False,-2.64283800000000,53.45278800000000,,,"St Helens, Merseyside",
1265940,B09HSH316W/1,Cupcakes of Love,Other catering premises,7841,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,,,,true,,
1246014,B09HSH30TU/1,Curry In A Hurry,Other catering premises,7841,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,,,,true,,
909635,B15HSH119N/4,D&J Chinese Takeaway,Takeaway/sandwich shop,7844,119 Newton Road,St Helens,WA9 2HZ,3,fhrs_3_en-GB,2018-06-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.69071400000000,53.45303300000000,,,,
196188,B17HSHCENT/1,Darkstar Laser Ltd,Other catering premises,7841,Central Street,St Helens,WA10 1TZ,5,fhrs_5_en-GB,2019-08-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,5,0,FHRS,False,-2.73538600000000,53.45869000000000,Logic House,,,
196530,P17HSH236P/1,Daydreams Day Nursery,Hospitals/Childcare/Caring Premises,5,236 Prescot Road,St Helens,WA10 3HF,5,fhrs_5_en-GB,2018-12-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,5,0,FHRS,False,-2.75998300000000,53.44621200000000,,,Merseyside,
196801,P26HSHMILL/1,De La Salle Rc High School,School/college/university,7845,Mill Brow,Eccleston,WA10 4QH,5,fhrs_5_en-GB,2019-07-18,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.76965100000000,53.45548900000000,De La Salle R C High School,,"St Helens, Merseyside",
1021470,B12HSH21PA/1,De-flippin-licious,Mobile caterer,7846,,,,3,fhrs_3_en-GB,2019-08-29,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,,,,,,
872964,A99GSH34PA/1,Delicje International Food Store,Retailers - other,4613,34 Parr Street,St Helens,WA9 1JZ,4,fhrs_4_en-GB,2018-08-08,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,5,5,FHRS,False,-2.72601600000000,53.45246300000000,,,,
1041555,B17HSH125B/1,Dentons Deli,Restaurant/Cafe/Canteen,1,125b Greenfield Road,Dentons Green,WA10 6SH,4,fhrs_4_en-GB,2018-03-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.75503000000000,53.46070600000000,,,,
745099,B19HSH125B/2,Dentons Deli,Takeaway/sandwich shop,7844,125b Greenfield Road,Dentons Green,WA10 6SH,4,fhrs_4_en-GB,2019-03-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.75503000000000,53.46070600000000,,,,
1137398,P60HSHDERB/1,Derby Hill Family & Community Centre,Other catering premises,7841,Derbyshire Hill Road,St Helens,WA9 2LN,4,fhrs_4_en-GB,2019-04-30,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.68736696243286,53.44719314575200,Derbyshire Hill Family Centre,,,
401836,P41HSHDERB/1,Derbyshire Hill Youth Centre,Other catering premises,7841,Derbyshire Hill Road,St Helens,WA9 2LH,4,fhrs_4_en-GB,2016-02-22,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.69458100000000,53.45190500000000,Derbyshire Hill Youth Centre,,,
1058988,P17HSH54KE/1,Derwent Road Playgroup,Hospitals/Childcare/Caring Premises,5,54 Kentmere Avenue,St Helens,WA11 7PG,5,fhrs_5_en-GB,2019-11-26,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.72132510000000,53.47686790000000,Park Farm Acyp Centre,,,
1065629,B19HSH1TAM/1,Desi Touch,Takeaway/sandwich shop,7844,1 Tamworth Street,Newton Le Willows,WA12 9PS,5,fhrs_5_en-GB,2020-03-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64306400000000,53.45276800000000,,,,
196835,B21HSH21SU/1,Dial A Pizza,Takeaway/sandwich shop,7844,21 Sutton Oak Drive,St Helens,WA9 3PH,5,fhrs_5_en-GB,2018-06-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71547100000000,53.44140800000000,"Dial A Pizza, Baxters Lane Ind",,,
1224992,B19HSH38OR/3,Diego's,Takeaway/sandwich shop,7844,38 Ormskirk Street,St Helens,WA10 2TF,5,fhrs_5_en-GB,2020-02-06,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73912100000000,53.45434300000000,,,,
196368,B05HSHLEAG/1,Dine,Restaurant/Cafe/Canteen,1,Lea Green Road,Sutton Manor,WA9 4QF,4,fhrs_4_en-GB,2019-07-10,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.73847500000000,53.41801500000000,Ena Shaw Limited,,,
1219393,B18HSH16TH/1,Dine Contract Catering,Restaurant/Cafe/Canteen,1,16 The Parks,Haydock,WA12 0JQ,5,fhrs_5_en-GB,2020-01-27,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.63982510566711,53.47979354858400,"Speedy Hire Plc, Chase House",,,
1175581,B05HSH38MA/1,DineRustic@ The Eagle and Child,Other catering premises,7841,38 Main Street,Billinge,WN5 7HD,5,fhrs_5_en-GB,2019-07-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.70627689361572,53.50065231323240,Eagle And Child,,,
196271,P21HSHPATT/1,District Ce School,School/college/university,7845,Patterson Street,Newton Le Willows,WA12 9PZ,5,fhrs_5_en-GB,2019-04-30,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64009200000000,53.45440200000000,,,"St Helens, Merseyside",
1028311,B01HSHEAST/4,Diya Indian Restaurant,Restaurant/Cafe/Canteen,1,East Lancashire Road,Rainford,WA10 6QY,3,fhrs_3_en-GB,2019-10-23,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.77437800000000,53.46940900000000,,,,
492348,B19HSH286C/1,Domino's Pizza,Takeaway/sandwich shop,7844,286 Church Road,Haydock,WA11 0LF,5,fhrs_5_en-GB,2019-08-05,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,0,5,FHRS,False,-2.65657100000000,53.46931500000000,,,,
848561,B19HSH44-4/2,Domino's Pizza,Takeaway/sandwich shop,7844,44-46 Duke Street,St Helens,WA10 2JP,5,fhrs_5_en-GB,2018-02-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74006200000000,53.45571200000000,,,,
1090399,B19HSH131H/9,Don Mario Pizza,Takeaway/sandwich shop,7844,131 Higher Parr Street,St Helens,WA9 1DA,4,fhrs_4_en-GB,2018-10-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.72044300000000,53.45409800000000,,,,
1264828,B19HSH17AJ/1,Dough,Takeaway/sandwich shop,7844,17a Jackson Street,St Helens,WA9 1AH,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,-2.72272300000000,53.45189820000000,,true,,
1253817,B09HSH37FI/1,Doughstep Desserts,Other catering premises,7841,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,,,,true,,
848933,B14HSH16-1/1,Dragon & Phoenix,Restaurant/Cafe/Canteen,1,16-18 High Street,Newton Le Willows,WA12 9SN,3,fhrs_3_en-GB,2018-05-29,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.61642200000000,53.45672900000000,Dragon And Phoenix,,"St Helens, Merseyside",
1154310,Q03HSH81AP/1,Draper House,Hospitals/Childcare/Caring Premises,5,81a Park Road,St Helens,WA9 1EP,5,fhrs_5_en-GB,2019-06-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71755100000000,53.45587700000000,,,Rainhill,
196761,B16HSH28WE/1,Dreem Bar and VIP Bar,Pub/bar/nightclub,7843,28 Westfield Street,St Helens,WA10 1QF,4,fhrs_4_en-GB,2017-03-24,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.74035800000000,53.45365200000000,Dreem,,,
878209,B17HSH107D/1,Duke Street Deli,Restaurant/Cafe/Canteen,1,107 Duke Street,St Helens,WA10 2JG,5,fhrs_5_en-GB,2018-06-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.74352100000000,53.45627500000000,,,,
196280,D06HSHSTHE/1,Dunelm Mill,Restaurant/Cafe/Canteen,1,St Helens Retail Park,St Helens,WA9 1JJ,5,fhrs_5_en-GB,2018-08-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,0,FHRS,False,-2.72767700000000,53.45001800000000,St Helens Retail Park,,,
894920,A02GSH100D/1,E & C Greenall,Retailers - other,4613,100 Duke Street,St Helens,WA10 2JN,4,fhrs_4_en-GB,2018-09-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.74263000000000,53.45609200000000,,,Merseyside,
196514,A07GSH40MA/1,Earlestown Premier Butchers,Retailers - other,4613,40 Market Street,Newton Le Willows,WA12 9AN,5,fhrs_5_en-GB,2020-01-28,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64099300000000,53.45222200000000,,,"St Helens, Merseyside",
700736,B02HSH7QUE/1,Earlestown Tandoori,Takeaway/sandwich shop,7844,7 Queen Street,Newton Le Willows,WA12 9AS,4,fhrs_4_en-GB,2018-07-03,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.63912400000000,53.45115400000000,,,,
196944,B07HSHEARL/1,Earlestown Viaduct Sports and Social Club,Pub/bar/nightclub,7843,Earle Street,Newton Le Willows,WA12 9NU,2,fhrs_2_en-GB,2019-02-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,15,10,FHRS,False,-2.64976500000000,53.45083500000000,Earlestown Viaduct Sports Club,,,
1194350,P17HSHIRWI/1,Early Learners Nursery,Hospitals/Childcare/Caring Premises,5,Irwin Road,St Helens,WA9 3UG,5,fhrs_5_en-GB,2019-09-23,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71462202072144,53.43572235107420,,,,
196680,B07HSHELLE/1,East Sutton Labour Club,Pub/bar/nightclub,7843,Ellen Street,St Helens,WA9 3QA,5,fhrs_5_en-GB,2019-02-12,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.70569900000000,53.43590300000000,East Sutton Labour Club,,Merseyside,
1154306,B09HSH59DE/1,Easy Peasy Cupcakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-06-21,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,,,,,,
196643,B22HSHEAVE/1,Eaves Educare,School/college/university,7845,Eaves Lane,St Helens,WA9 3UB,4,fhrs_4_en-GB,2018-07-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.72148500000000,53.42942600000000,Eaves Primary School,,Merseyside,
196202,P21HSHEAVE/1,Eaves Primary School,School/college/university,7845,Eaves Lane,St Helens,WA9 3UB,5,fhrs_5_en-GB,2019-07-11,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.72148500000000,53.42942600000000,,,Merseyside,
768748,B16HSH156P/1,Eccleston Arms Bar & Grill,Pub/bar/nightclub,7843,156 Prescot Road,St Helens,WA10 3TU,4,fhrs_4_en-GB,2019-05-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,5,5,FHRS,False,-2.75529600000000,53.44854200000000,,,,
448380,B07HSHKNOW/2,Eccleston Bowling Club,Pub/bar/nightclub,7843,Knowsley Road,St Helens,WA10 4PX,5,fhrs_5_en-GB,2018-04-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.76107800000000,53.45269500000000,Eccleston Bowling Club,,Merseyside,
196224,R17HSHHOLM/1,Eccleston Court Nursing Home,Hospitals/Childcare/Caring Premises,5,Holme Road,Eccleston,WA10 5NW,4,fhrs_4_en-GB,2020-01-23,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.76915400000000,53.44964100000000,Eccleston Court,,"St Helens, Merseyside",
197095,P21HSHALBA/1,Eccleston Lane Ends Primary School,School/college/university,7845,Albany Avenue,Eccleston Park,L34 2QN,5,fhrs_5_en-GB,2018-10-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,5,0,FHRS,False,-2.78936400000000,53.43274500000000,Eccleston Lane Ends Primary Sc,,"St Helens, Merseyside",
1096210,P25HSHSALE/1,Eccleston Mere Emus,Hospitals/Childcare/Caring Premises,5,Saleswood Avenue,Eccleston,WA10 5NX,4,fhrs_4_en-GB,2018-12-11,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,5,5,FHRS,False,-2.77887350000000,53.45091610000000,Eccleston Mere Primary School,,,
196207,P21HSHSALE/1,Eccleston Mere Primary School,School/college/university,7845,Saleswood Avenue,Eccleston,WA10 5NG,5,fhrs_5_en-GB,2018-11-20,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,5,0,FHRS,False,-2.77787400000000,53.45053700000000,Eccleston Mere Primary School,,"St Helens, Merseyside",
852138,P17HSHSTHE/2,Eccleston Park Day Nursery,Hospitals/Childcare/Caring Premises,5,St Helens Road,Eccleston Park,L34 2QE,5,fhrs_5_en-GB,2020-02-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.79141900000000,53.43394500000000,Eccleston Park Nursery,,,
196167,B07HSH1FOR/1,Eccleston Park Lawn Tennis Club,Pub/bar/nightclub,7843,1 Forest Close,Eccleston Park,L34 2TT,4,fhrs_4_en-GB,2018-04-16,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,5,FHRS,False,-2.78803200000000,53.43314000000000,Eccleston Park Lawn Tennis Clu,,,
1021467,A29GSH119H/1,Ed & Eve,Retailers - other,4613,119 Higher Parr Street,St Helens,WA9 1AG,3,fhrs_3_en-GB,2019-04-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.72104310989380,53.45396804809570,,,,
1157629,B09GSH10VO/1,Eggless Pleasures,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-06-25,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,,,,,,
196121,B17HSHASPI/1,EI's,Restaurant/Cafe/Canteen,1,Aspinall Place,Thatto Heath,WA9 5PE,4,fhrs_4_en-GB,2019-01-14,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,10,FHRS,False,-2.75918700000000,53.43621300000000,Millennium Motorcycle Centre,,,
1045749,B18HSHELTO/3,Elior UK,Restaurant/Cafe/Canteen,1,Elton Head Road,St Helens,WA9 5AX,5,fhrs_5_en-GB,2019-10-09,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.73300004005432,53.42685699462890,Co Operative Regional Distribution Centre,,,
718332,B18HSHHALL/3,Elior UK,Restaurant/Cafe/Canteen,1,Hall Wood Avenue,Haydock,WA11 9WB,5,fhrs_5_en-GB,2018-06-21,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.65502500000000,53.47652300000000,"J Sainsbury Plc Distribution Centre, Point 23 Business Park",,,
196675,R17HSHNEWS/1,Elizabeth Court Care Centre,Hospitals/Childcare/Caring Premises,5,New Street,St Helens,WA9 3XE,5,fhrs_5_en-GB,2019-08-19,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.71772700000000,53.43236100000000,Delamere House,,,
196804,Q28HSH32CR/1,Elm Tree House,Hospitals/Childcare/Caring Premises,5,32 Crow Lane West,Newton Le Willows,WA12 9YG,5,fhrs_5_en-GB,2020-01-14,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.64159800000000,53.45641700000000,,,"St Helens, Merseyside",
1264823,B03HSH13-1/1,Empire St Helens,Pub/bar/nightclub,7843,13-19 Westfield Street,St Helens,WA10 1QA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,-2.73937520000000,53.45347710000000,,true,,
196747,Q95HSH51BR/1,Essandore Limited,Hospitals/Childcare/Caring Premises,5,51B Rainford Road,Windle,WA10 6BZ,5,fhrs_5_en-GB,2019-06-17,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.76250600000000,53.46430800000000,,,,
1246001,A47GSH135E/1,Everydayz,Retailers - other,4613,135 Elephant Lane,Thatto Heath,WA9 5QZ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,-2.75248700000000,53.43528400000000,,true,,
844690,A47GSH2-4F/1,Everydayz,Retailers - other,4613,2-4 Freckleton Road,St Helens,WA10 3AW,3,fhrs_3_en-GB,2020-02-06,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,10,10,FHRS,False,-2.76506500000000,53.44163100000000,,,,
683994,A47GSH322E/1,Everydayz,Retailers - other,4613,322 Elephant Lane,St Helens,WA9 5EP,2,fhrs_2_en-GB,2018-07-03,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,15,10,10,FHRS,False,-2.74778000000000,53.43294100000000,,,,
738914,A47GSH85UP/1,Everydayz,Retailers - other,4613,85 Upland Road,St Helens,WA10 3PT,3,fhrs_3_en-GB,2018-08-07,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,10,10,10,FHRS,False,-2.76978700000000,53.43638700000000,,,,
807464,A47GSH27DA/1,Everydayz,Retailers - other,4613,27 Dalehead Place,St Helens,WA11 7BA,2,fhrs_2_en-GB,2019-03-04,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,15,10,10,FHRS,False,-2.72693400000000,53.47884800000000,,,,
1083908,B01HSHBRAN/3,Evins,Restaurant/Cafe/Canteen,1,Branchway,Haydock,WA11 0QW,5,fhrs_5_en-GB,2018-08-14,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.66771888732910,53.46646499633790,,,,
1261749,M20GSH22DU/1,Evolution Gym,Retailers - other,4613,22 Duke Street,St Helens,WA10 2JR,AwaitingInspection,fhrs_awaitinginspection_en-GB,,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,,,,FHRS,False,,,,true,,
872965,B05HSHALBA/2,F.A.C.E.S.,Hospitals/Childcare/Caring Premises,5,Albany Avenue,Eccleston Park,L34 2QN,5,fhrs_5_en-GB,2019-07-23,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,5,5,5,FHRS,False,-2.78936400000000,53.43274500000000,Eccleston Lane Ends Primary School,,,
196805,R12HSHCRAN/1,Fairfield Hospital,Hospitals/Childcare/Caring Premises,5,Crank Road,Crank,WA11 7RS,5,fhrs_5_en-GB,2019-11-11,421,St Helens,http://www.sthelens.gov.uk,environmentalhealth@sthelens.gov.uk,0,5,0,FHRS,False,-2.74989600000000,53.48471100000000,Fairfield Hospital,,"St Helens, Merseyside",
